orderId,symbol,mode,qty,price,value,avgCost,realizedPnl,createdAt
1787833426443-4f84c0a142ca78,HINDUNILVR,BUY,5,2450.32,12251.6,2428.95,0,2026-08-27T12:23:46.443Z
1787833426443-cd27d734a56658,INFY,SELL,14,1528.8,21403.2,1550.28,-300.72,2026-08-27T12:23:46.443Z
1787833426443-740b53e392b338,KPITTECH,BUY,13,263.55,3426.15,264.94,0,2026-08-27T12:23:46.443Z
1787833426443-ac94b14c30834,INFY,SELL,20,1536.38,30727.6,1550.28,-278,2026-08-27T12:23:46.443Z
1787833426443-495e59e467a7b,INFY,SELL,7,1523.53,10664.71,1550.28,-187.25,2026-08-27T12:23:46.443Z
1787833426443-0cf5abe70e4f7,HINDUNILVR,SELL,5,2449.74,12248.7,2425.98,118.8,2026-08-27T12:23:46.443Z
1787833426443-5399c1f9db721,WIPRO,BUY,13,599.17,7789.21,583.13,0,2026-08-27T12:23:46.443Z
1787833426443-de02d40827071,SGBMAY29,SELL,10,4687.73,46877.3,4712.34,-246.1,2026-08-27T12:23:46.443Z
1787833426443-faef1fc852405,ITC,BUY,2,199.06,398.12,205.46,0,2026-08-27T12:23:46.443Z
1787833426443-244d5f32c7e5,WIPRO,BUY,11,598.39,6582.29,581.29,0,2026-08-27T12:23:46.443Z
1787833426443-d1d320e9a5ea68,TCS,BUY,12,3237.36,38848.32,3200.23,0,2026-08-27T12:23:46.443Z
1787833426443-0d8f486ef62778,INFY,BUY,7,1532.78,10729.46,1550.28,0,2026-08-27T12:23:46.443Z
1787833426443-f4aca54c18657,JUBLFOOD,SELL,20,2974.48,59489.6,3039.07,-1291.8,2026-08-27T12:23:46.443Z
1787833426443-ae9486b6c4d98,WIPRO,SELL,1,599.59,599.59,579.45,20.14,2026-08-27T12:23:46.443Z
1787833426443-93b3a639dd499,QUICKHEAL,BUY,19,316.48,6013.12,310.32,0,2026-08-27T12:23:46.443Z
1787833426442-415385493b05d,KPITTECH,SELL,2,264.5,529,265.47,-1.94,2026-08-27T12:23:46.442Z
1787833426442-846af41e7e3b2,TCS,SELL,4,3241.03,12964.12,3181.67,237.44,2026-08-27T12:23:46.442Z
1787833426442-a03fd8389247d,M&M,BUY,5,811.57,4057.85,781.78,0,2026-08-27T12:23:46.442Z
1787833426442-e99fcf3fa34298,HINDUNILVR,SELL,19,2437.92,46320.48,2425.98,226.86,2026-08-27T12:23:46.442Z
1787833426442-0c748b8cf573a,HDFCBANK,SELL,9,1513.47,13621.23,1526.64,-118.53,2026-08-27T12:23:46.442Z
1787833426442-e68525e82b412,M&M,BUY,8,808.64,6469.12,780.94,0,2026-08-27T12:23:46.442Z
1787833426442-17a5456c4d1fb8,ITC,BUY,18,198.85,3579.3,205.53,0,2026-08-27T12:23:46.442Z
1787833426442-6b634c5aa6fce8,RELIANCE,SELL,14,2012.3,28172.2,2052.56,-563.64,2026-08-27T12:23:46.442Z
1787833426442-30500aafab77a,EVEREADY,BUY,19,330.33,6276.27,319.29,0,2026-08-27T12:23:46.442Z
1787833426442-ac01863dc71e8,RELIANCE,BUY,16,2014.6,32233.6,2052.56,0,2026-08-27T12:23:46.442Z
1787833426442-2d125843aa391,EVEREADY,SELL,12,328.9,3946.8,316.42,149.76,2026-08-27T12:23:46.442Z
1787833426442-b904aaa055e3a8,M&M,BUY,9,809.06,7281.54,779.64,0,2026-08-27T12:23:46.442Z
1787833426442-55a0e200744a5,BHARTIARTL,SELL,14,564.54,7903.56,546.22,256.48,2026-08-27T12:23:46.442Z
1787833426442-a6316e7ab298d,JUBLFOOD,BUY,13,2980.64,38748.32,3039.07,0,2026-08-27T12:23:46.442Z
1787833426442-94f00ec0be08b,TATAPOWER,SELL,1,125.7,125.7,124.26,1.44,2026-08-27T12:23:46.442Z
1787833426442-1c7ee2b206e7e8,ITC,SELL,18,200.2,3603.6,206.31,-109.98,2026-08-27T12:23:46.442Z
1787833426442-6dd4dcc03fd4f,HDFCBANK,BUY,4,1521.52,6086.08,1526.64,0,2026-08-27T12:23:46.442Z
1787833426442-0ed324761935a,JUBLFOOD,SELL,19,2972.72,56481.68,3053.97,-1543.75,2026-08-27T12:23:46.442Z
1787833426442-b2b6f1df6c0f78,BHARTIARTL,BUY,3,564.22,1692.66,546.22,0,2026-08-27T12:23:46.442Z
1787833426442-568447acef32e8,ONGC,SELL,10,117.04,1170.4,116.4,6.4,2026-08-27T12:23:46.442Z
1787833426442-662e86d5f5d4c,TCS,SELL,17,3235.92,55010.64,3181.67,922.25,2026-08-27T12:23:46.442Z
1787833426442-c17b8e250018d8,ONGC,SELL,10,117.71,1177.1,116.4,13.1,2026-08-27T12:23:46.442Z
1787833426442-275577d82aba18,JUBLFOOD,BUY,12,2991.75,35901,3053.97,0,2026-08-27T12:23:46.442Z
1787833426442-2332f2cf5fe2b8,INFY,SELL,11,1528.21,16810.31,1551.29,-253.88,2026-08-27T12:23:46.442Z
1787833426442-449fa9fd217b78,KPITTECH,SELL,6,264.47,1586.82,265.47,-6,2026-08-27T12:23:46.442Z
1787833426442-63af30bb090a5,EVEREADY,BUY,15,327.82,4917.3,316.42,0,2026-08-27T12:23:46.442Z
1787833426442-5e3e017161952,BHARTIARTL,BUY,15,560.46,8406.9,545.51,0,2026-08-27T12:23:46.442Z
1787833426442-ccb204a2c75c,JUBLFOOD,SELL,6,2968.78,17812.68,3066.84,-588.36,2026-08-27T12:23:46.442Z
1787833426442-659c57ed27873,BHARTIARTL,SELL,10,564.84,5648.4,541.83,230.1,2026-08-27T12:23:46.442Z
1787833426442-a2b6f5007f2f5,WIPRO,BUY,9,600.17,5401.53,579.45,0,2026-08-27T12:23:46.442Z
1787833426442-2a0565f77d91c8,JUBLFOOD,BUY,17,2978.39,50632.63,3066.84,0,2026-08-27T12:23:46.442Z
1787833426442-7640f1e43402e,HDFCBANK,BUY,16,1516.4,24262.4,1526.9,0,2026-08-27T12:23:46.442Z
1787833426442-0c1aca6e09e748,INFY,BUY,3,1523.17,4569.51,1551.29,0,2026-08-27T12:23:46.442Z
1787833426442-f6af2fe485aa3,QUICKHEAL,SELL,12,314.65,3775.8,308.76,70.68,2026-08-27T12:23:46.442Z
1787833426442-bb1138e7dfd868,SGBMAY29,BUY,12,4689.08,56268.96,4712.34,0,2026-08-27T12:23:46.442Z
1787833426442-77abe5f438043,KPITTECH,SELL,6,264.82,1588.92,265.47,-3.9,2026-08-27T12:23:46.442Z
1787832852036-98ad51b50fc2c,INFY,SELL,11,1554.01,17094.11,1551.94,22.77,2026-08-27T12:14:12.036Z
1787832852036-0c3c212f9f794,TCS,BUY,2,3167.02,6334.04,3181.67,0,2026-08-27T12:14:12.036Z
1787832852036-8b7c3a014528c,ONGC,BUY,20,115.93,2318.6,116.4,0,2026-08-27T12:14:12.036Z
1787832852036-1cc51557669b28,TATAPOWER,BUY,11,124.37,1368.07,124.26,0,2026-08-27T12:14:12.036Z
1787832852036-b2840d2b294618,ITC,BUY,14,205.87,2882.18,206.31,0,2026-08-27T12:14:12.036Z
1787832852036-0a29b38236dc7,BHARTIARTL,BUY,17,542.97,9230.49,541.83,0,2026-08-27T12:14:12.036Z
1787832852036-c2f1e7a434c938,SBIN,SELL,17,430.17,7312.89,429.9,4.59,2026-08-27T12:14:12.036Z
1787832852036-9d28a78b5727a8,WIPRO,SELL,19,577.08,10964.52,577.47,-7.41,2026-08-27T12:14:12.036Z
1787832852036-be0dc0afee352,ITC,BUY,16,206.78,3308.48,206.35,0,2026-08-27T12:14:12.036Z
1787832852036-bc65a266c9d3d8,HINDUNILVR,BUY,14,2426.32,33968.48,2425.98,0,2026-08-27T12:14:12.036Z
1787832852036-179a56c4655d08,HINDUNILVR,BUY,2,2424.6,4849.2,2425.88,0,2026-08-27T12:14:12.036Z
1787832852036-7ec430bc12fcd,ITC,BUY,6,205.85,1235.1,206.3,0,2026-08-27T12:14:12.036Z
1787832852036-060b0740b4c7d8,QUICKHEAL,BUY,14,307.24,4301.36,308.76,0,2026-08-27T12:14:12.036Z
1787832852036-35c45157b294e,SGBMAY29,SELL,9,4731.03,42579.27,4714.42,149.49,2026-08-27T12:14:12.036Z
1787832852036-bc8c79e436334,HDFCBANK,BUY,16,1532.08,24513.28,1529.52,0,2026-08-27T12:14:12.036Z
1787832852036-0f246139bec678,QUICKHEAL,BUY,14,308.76,4322.64,309.05,0,2026-08-27T12:14:12.036Z
1787832852036-86c0bb89b16f5,HINDUNILVR,SELL,19,2432.36,46214.84,2425.94,121.98,2026-08-27T12:14:12.036Z
1787832852036-fc43c3281ae518,HINDUNILVR,SELL,13,2426.31,31542.03,2425.94,4.81,2026-08-27T12:14:12.036Z
1787832852035-496df7eed551a8,ONGC,SELL,10,116.95,1169.5,116.57,3.8,2026-08-27T12:14:12.035Z
1787832852035-31d5bd6e92cf08,HINDUNILVR,SELL,9,2428.97,21860.73,2425.94,27.27,2026-08-27T12:14:12.035Z
1787832852035-0706024dd166e8,TATAPOWER,BUY,6,123.99,743.94,124.25,0,2026-08-27T12:14:12.035Z
1787832852035-3537a327d492a,QUICKHEAL,BUY,19,309.78,5885.82,309.12,0,2026-08-27T12:14:12.035Z
1787832852035-50011708d1ee4,ITC,BUY,12,205.54,2466.48,206.32,0,2026-08-27T12:14:12.035Z
1787832852035-80b3065a981cb8,JUBLFOOD,BUY,3,3106.53,9319.59,3098.83,0,2026-08-27T12:14:12.035Z
1787832852035-1000165480e668,RELIANCE,BUY,10,2101.71,21017.1,2103.17,0,2026-08-27T12:14:12.035Z
1787832852035-31c02febc169c,SGBMAY29,BUY,15,4728.7,70930.5,4714.42,0,2026-08-27T12:14:12.035Z
1787832852035-1d05e0a2798608,WIPRO,BUY,4,575.36,2301.44,577.47,0,2026-08-27T12:14:12.035Z
1787832852035-4ef109ad2be6e8,BHARTIARTL,BUY,7,541.89,3793.23,541.47,0,2026-08-27T12:14:12.035Z
1787832852035-18355b8fe456c8,SGBMAY29,BUY,14,4718.29,66056.06,4712.75,0,2026-08-27T12:14:12.035Z
1787832852035-7818855cbd885,KPITTECH,BUY,15,265.17,3977.55,265.47,0,2026-08-27T12:14:12.035Z
1787832852035-a939553960ce48,HINDUNILVR,BUY,10,2432.68,24326.8,2425.94,0,2026-08-27T12:14:12.035Z
1787832852035-5ebdb863ef349,SBIN,BUY,3,431.76,1295.28,429.9,0,2026-08-27T12:14:12.035Z
1787832852035-c0af0a270b88d8,BHARTIARTL,SELL,3,543.73,1631.19,541.41,6.96,2026-08-27T12:14:12.035Z
1787832852035-81b9d02e29093,JUBLFOOD,BUY,11,3098.81,34086.91,3098.31,0,2026-08-27T12:14:12.035Z
1787832852035-b464c9811251e,KPITTECH,SELL,15,266.67,4000.05,265.61,15.9,2026-08-27T12:14:12.035Z
1787832852035-be0fcc9b1d3a6,BHARTIARTL,BUY,17,542.31,9219.27,541.41,0,2026-08-27T12:14:12.035Z
1787832852035-53d7e0d4e55bf,JUBLFOOD,BUY,4,3093.93,12375.72,3098.14,0,2026-08-27T12:14:12.035Z
1787832852035-985fdc3bbc67f,WIPRO,BUY,14,579.19,8108.66,577.55,0,2026-08-27T12:14:12.035Z
1787832852035-af151e40ff1988,M&M,SELL,9,776.35,6987.15,778,-14.85,2026-08-27T12:14:12.035Z
1787832852035-d1576adfa8985,TATAPOWER,BUY,18,124.11,2233.98,124.26,0,2026-08-27T12:14:12.035Z
1787832852035-6627073c8e4918,ONGC,SELL,3,117.01,351.03,116.57,1.32,2026-08-27T12:14:12.035Z
1787832852035-0e4c5ecca0b738,TATAPOWER,BUY,7,123.69,865.83,124.28,0,2026-08-27T12:14:12.035Z
1787832852035-626d8b8bb53fb,JUBLFOOD,BUY,12,3096.32,37155.84,3098.72,0,2026-08-27T12:14:12.035Z
1787832852035-2628cd7d19869,RELIANCE,BUY,2,2110.47,4220.94,2110.47,0,2026-08-27T12:14:12.035Z
1787832852035-1fe1ba8e6d3618,ITC,SELL,11,207.11,2278.21,206.4,7.81,2026-08-27T12:14:12.035Z
1787832852035-56632fed0115d,SBIN,SELL,10,428.72,4287.2,429.86,-11.4,2026-08-27T12:14:12.035Z
1787832852035-f863962c0976f,TCS,SELL,7,3188.89,22322.23,3182.35,45.78,2026-08-27T12:14:12.035Z
1787832852035-919c5e8d962f2,JUBLFOOD,BUY,17,3100.42,52707.14,3100.42,0,2026-08-27T12:14:12.035Z
1787832852035-fafc44e4906bf8,INFY,SELL,2,1547.32,3094.64,1551.94,-9.24,2026-08-27T12:14:12.035Z
1787832852035-ef6b3fe17d0dc,QUICKHEAL,SELL,15,310.25,4653.75,308.8,21.75,2026-08-27T12:14:12.035Z
1787832852035-b631ac4c8563d8,HINDUNILVR,SELL,9,2434.05,21906.45,2425.04,81.09,2026-08-27T12:14:12.035Z
1787832852035-f43eb29acc2028,ONGC,SELL,1,116.92,116.92,116.57,0.35,2026-08-27T12:14:12.035Z
1787832852034-1a3a3ced6c2f,ONGC,BUY,10,116.71,1167.1,116.57,0,2026-08-27T12:14:12.034Z
1787832852034-006584296388f8,ITC,BUY,4,206.85,827.4,206.4,0,2026-08-27T12:14:12.034Z
1787832852034-43231576a5ac08,ONGC,BUY,19,116.57,2214.83,116.55,0,2026-08-27T12:14:12.034Z
1787832852034-2e6efcbd7ddc68,INFY,BUY,5,1552.78,7763.9,1551.94,0,2026-08-27T12:14:12.034Z
1787832852034-17b601858a8ac8,SGBMAY29,SELL,2,4692.61,9385.22,4712.07,-38.92,2026-08-27T12:14:12.034Z
1787832852034-107dc88d1152c,BHARTIARTL,BUY,3,544.2,1632.6,540.95,0,2026-08-27T12:14:12.034Z
1787832852034-0e12e060e458c8,EVEREADY,BUY,6,314.45,1886.7,313.98,0,2026-08-27T12:14:12.034Z
1787832852034-eac273ce171848,RELIANCE,SELL,19,2108.49,40061.31,2104.83,29.28,2026-08-27T12:14:12.034Z
1787832852034-774fd9e344f1b,JUBLFOOD,SELL,7,3077.4,21541.8,0,0,2026-08-27T12:14:12.034Z
1787832852034-b3b820e008341,HDFCBANK,SELL,8,1525.11,12200.88,1528.67,-28.48,2026-08-27T12:14:12.034Z
1787832852034-1031242f7c3228,ITC,BUY,5,205.67,1028.35,206.39,0,2026-08-27T12:14:12.034Z
1787832852034-ff8145bceeff6,M&M,BUY,5,777.33,3886.65,778,0,2026-08-27T12:14:12.034Z
1787832852034-96eab54586a73,HDFCBANK,BUY,6,1532.55,9195.3,1528.67,0,2026-08-27T12:14:12.034Z
1787832852034-093f2825b4469,ONGC,SELL,13,116.04,1508.52,116.54,-6.5,2026-08-27T12:14:12.034Z
1787832852034-bf6bd1dcd0924,ITC,BUY,3,206.22,618.66,206.42,0,2026-08-27T12:14:12.034Z
1787832852034-e0179f52dbd8f8,TCS,BUY,2,3179.92,6359.84,3182.35,0,2026-08-27T12:14:12.034Z
1787832852034-d8f1d51308293,RELIANCE,SELL,15,2106.62,31599.3,2104.83,26.85,2026-08-27T12:14:12.034Z
1787832852034-d4c103361db7b,HINDUNILVR,SELL,20,2433.37,48667.4,2425.04,166.6,2026-08-27T12:14:12.034Z
1787832852034-5cada9b8cd3c08,SBIN,BUY,18,428.64,7715.52,429.86,0,2026-08-27T12:14:12.034Z
1787832852034-85e72e964c5748,HINDUNILVR,BUY,16,2416.97,38671.52,2425.04,0,2026-08-27T12:14:12.034Z
1787832852034-682f72a98b8398,SGBMAY29,BUY,6,4693.17,28159.02,4712.07,0,2026-08-27T12:14:12.034Z
1787832852034-cd375b410dd26,ITC,BUY,10,206.71,2067.1,206.43,0,2026-08-27T12:14:12.034Z
1787832852034-629013f1bda08,ONGC,SELL,9,116.15,1045.35,116.54,-3.51,2026-08-27T12:14:12.034Z
1787832852034-d12bba9bf1532,WIPRO,BUY,11,577.05,6347.55,577.31,0,2026-08-27T12:14:12.034Z
1787832852034-512dab0ff0f32,HINDUNILVR,SELL,3,2426.95,7280.85,2426.51,1.32,2026-08-27T12:14:12.034Z
1787832852034-5cb7bd7a94934,SBIN,BUY,11,428.42,4712.62,430.03,0,2026-08-27T12:14:12.034Z
1787832852034-739ec6cc606e48,TCS,SELL,14,3189.55,44653.7,3182.45,99.4,2026-08-27T12:14:12.034Z
1787832852034-ed84e6a8651f18,SBIN,BUY,17,428.72,7288.24,430.18,0,2026-08-27T12:14:12.034Z
1787832852034-5ed3e0608e3eb,SGBMAY29,SELL,14,4705.04,65870.56,4713.1,-112.84,2026-08-27T12:14:12.034Z
1787832852034-b5ace446fd43f,SBIN,BUY,11,431.01,4741.11,430.43,0,2026-08-27T12:14:12.034Z
1787832852034-724d113593801,INFY,BUY,9,1547.29,13925.61,1551.91,0,2026-08-27T12:14:12.034Z
1787832852034-3ee9e2e9492da8,WIPRO,BUY,9,576.4,5187.6,577.34,0,2026-08-27T12:14:12.034Z
1787832852034-f310e758e8cd1,TATAPOWER,SELL,19,123.64,2349.16,124.32,-12.92,2026-08-27T12:14:12.034Z
1787832852034-66d5128001eb48,JUBLFOOD,SELL,20,3100.6,62012,3078.02,429.02,2026-08-27T12:14:12.034Z
1787832852034-0eef7d04a0dda8,WIPRO,BUY,19,578.49,10991.31,577.45,0,2026-08-27T12:14:12.034Z
1787832852034-071a2daa9328a,ITC,BUY,12,206.17,2474.04,206.41,0,2026-08-27T12:14:12.034Z
1787832852034-ea687b53633ff,INFY,BUY,16,1557.48,24919.68,1552.24,0,2026-08-27T12:14:12.034Z
1787832852034-0ad4930ffb3d3,RELIANCE,SELL,10,2101.46,21014.6,2104.83,-33.7,2026-08-27T12:14:12.034Z
1787832852034-a4a4c85e0933c8,SGBMAY29,SELL,8,4718.69,37749.52,4713.1,44.72,2026-08-27T12:14:12.034Z
1787832852034-c3f678306b9138,TATAPOWER,BUY,20,124.14,2482.8,124.32,0,2026-08-27T12:14:12.034Z
1787832852034-0347d890113ca,HINDUNILVR,BUY,16,2429.14,38866.24,2426.51,0,2026-08-27T12:14:12.034Z
1787832852034-cd2e2d4e68b848,M&M,BUY,5,779,3895,778.02,0,2026-08-27T12:14:12.034Z
1787832852034-86167503bb5058,M&M,BUY,1,774.01,774.01,777.99,0,2026-08-27T12:14:12.034Z
1787832852034-ce60725883adb8,QUICKHEAL,BUY,19,308.64,5864.16,308.8,0,2026-08-27T12:14:12.034Z
1787832852034-0aa3d516c62948,RELIANCE,SELL,7,2103.52,14724.64,2104.83,-9.17,2026-08-27T12:14:12.034Z
1787832852034-d4ae2050aa4a48,SBIN,BUY,20,430.46,8609.2,430.36,0,2026-08-27T12:14:12.034Z
1787832852034-80f8793b34e608,HDFCBANK,BUY,6,1528.04,9168.24,1528.2,0,2026-08-27T12:14:12.034Z
1787832852034-2ca0e48a31a498,BHARTIARTL,BUY,8,540.95,4327.6,540.63,0,2026-08-27T12:14:12.034Z
1787832852034-998c236be34498,ITC,SELL,11,206.55,2272.05,206.44,1.21,2026-08-27T12:14:12.034Z
1787832852034-d62285d9a87d,RELIANCE,BUY,7,2115.23,14806.61,2104.83,0,2026-08-27T12:14:12.034Z
1787832852034-309f408e6eff3,TCS,SELL,12,3176.62,38119.44,3182.45,-69.96,2026-08-27T12:14:12.034Z
1787832852034-edb976659e2968,RELIANCE,BUY,12,2101.25,25215,2102.62,0,2026-08-27T12:14:12.034Z
1787832852034-c9e8de1737dd3,HINDUNILVR,SELL,3,2424.51,7273.53,2425.95,-4.32,2026-08-27T12:14:12.034Z
1787832852034-f92d68309e4e18,RELIANCE,SELL,6,2112.62,12675.72,2103.41,55.26,2026-08-27T12:14:12.034Z
1787832852034-e5dec37386ceb,BHARTIARTL,BUY,7,539.5,3776.5,540.52,0,2026-08-27T12:14:12.034Z
1787832852034-4617c14133bac8,BHARTIARTL,BUY,15,541,8115,541,0,2026-08-27T12:14:12.034Z
1787832852034-d9bb8398ce09b,WIPRO,BUY,10,576.87,5768.7,577.1,0,2026-08-27T12:14:12.034Z
1787832852034-18812bfd4a2e68,RELIANCE,BUY,9,2103.38,18930.42,2103.41,0,2026-08-27T12:14:12.034Z
1787832852034-4d716485aa97f,QUICKHEAL,BUY,11,307.25,3379.75,308.89,0,2026-08-27T12:14:12.034Z
1787832852034-5b5d6d94946ed,ONGC,SELL,2,116.11,232.22,116.54,-0.86,2026-08-27T12:14:12.034Z
1787832852034-506ae640cbbaf,KPITTECH,SELL,15,265.22,3978.3,265.61,-5.85,2026-08-27T12:14:12.034Z
1787832852034-c6206d561d2528,EVEREADY,BUY,3,315.98,947.94,313.94,0,2026-08-27T12:14:12.034Z
1787832852034-a846ecca9e5038,ITC,BUY,14,207.38,2903.32,206.44,0,2026-08-27T12:14:12.034Z
1787832852034-eb63a157a8caf8,SGBMAY29,SELL,12,4701.71,56420.52,4713.1,-136.68,2026-08-27T12:14:12.034Z
1787832852034-9af693ef34f388,BHARTIARTL,SELL,7,541.47,3790.29,542.82,-6.75,2026-08-27T12:14:12.034Z
1787832852034-15e7560bd19338,BHARTIARTL,SELL,16,539.93,8638.88,542.82,-46.24,2026-08-27T12:14:12.034Z
1787832852034-51ba3e6db6dff,INFY,BUY,6,1556.65,9339.9,1551.49,0,2026-08-27T12:14:12.034Z
1787832852034-02ec4872e4465,EVEREADY,SELL,11,315.17,3466.87,313.84,14.63,2026-08-27T12:14:12.034Z
1787832852034-2fa83da6d6b3c8,M&M,BUY,15,777.07,11656.05,778.02,0,2026-08-27T12:14:12.034Z
1787832852034-b2ef9c6bae7048,RELIANCE,BUY,2,2098.98,4197.96,2103.42,0,2026-08-27T12:14:12.034Z
1787832852034-8a6592bc88515,HINDUNILVR,BUY,16,2415.29,38644.64,2425.95,0,2026-08-27T12:14:12.034Z
1787832852034-810ad9ab7dc5f8,EVEREADY,BUY,1,313.04,313.04,313.84,0,2026-08-27T12:14:12.034Z
1787832852034-8ebac5813474e,RELIANCE,BUY,6,2099.69,12598.14,2103.98,0,2026-08-27T12:14:12.034Z
1787832852034-695f9937d14d78,JUBLFOOD,BUY,19,3078.02,58482.38,3078.02,0,2026-08-27T12:14:12.034Z
1787832852034-b2eec7c0f3a958,ITC,BUY,10,205.94,2059.4,206.3,0,2026-08-27T12:14:12.034Z
1787832852034-ed031016706fc8,SBIN,BUY,19,430.4,8177.6,430.33,0,2026-08-27T12:14:12.034Z
1787832852034-e913ba70abac08,EVEREADY,SELL,9,315.85,2842.65,313.85,18,2026-08-27T12:14:12.034Z
1787832852034-0898be0cdd8c5,HDFCBANK,SELL,14,1527.26,21381.64,1528.22,-13.44,2026-08-27T12:14:12.034Z
1787832852034-74ae57ea2b2058,SGBMAY29,BUY,20,4708.24,94164.8,4713.1,0,2026-08-27T12:14:12.034Z
1787832852034-82a07bd1389fd,BHARTIARTL,BUY,19,542.88,10314.72,542.82,0,2026-08-27T12:14:12.034Z
1787832852034-235dc35555b0f,HDFCBANK,SELL,9,1531.99,13787.91,1528.22,33.93,2026-08-27T12:14:12.034Z
1787832852034-38d5ba32a0a7c,HDFCBANK,BUY,14,1526.61,21372.54,1528.22,0,2026-08-27T12:14:12.034Z
1787832852034-84f09aedec092,M&M,SELL,2,775.22,1550.44,778.12,-5.8,2026-08-27T12:14:12.034Z
1787832852034-c93fe0acb59b98,TCS,SELL,7,3176.14,22232.98,3182.45,-44.17,2026-08-27T12:14:12.034Z
1787832852033-1199c1b24a3fe,INFY,BUY,19,1547.5,29402.5,1551.2,0,2026-08-27T12:14:12.034Z
1787832852033-e4805eff964ed8,TCS,BUY,1,3194.37,3194.37,3182.45,0,2026-08-27T12:14:12.033Z
1787832852033-27daacaad8f6f,JUBLFOOD,SELL,16,3086.57,49385.12,3101.1,-232.48,2026-08-27T12:14:12.033Z
1787832852033-c539e325ec1f7,SGBMAY29,BUY,2,4698.24,9396.48,4713.88,0,2026-08-27T12:14:12.033Z
1787832852033-e7bd4a65b7336,M&M,SELL,3,778.16,2334.48,778.12,0.12,2026-08-27T12:14:12.033Z
1787832852033-d5500e26e356a,JUBLFOOD,BUY,15,3102.34,46535.1,3101.1,0,2026-08-27T12:14:12.033Z
1787832852033-bdaa1273b2eda,INFY,BUY,20,1549.37,30987.4,1552.01,0,2026-08-27T12:14:12.033Z
1787832852033-fc9133e340c0a8,WIPRO,BUY,4,579.28,2317.12,577.15,0,2026-08-27T12:14:12.033Z
1787832852033-3b85281ae80c08,RELIANCE,SELL,19,2102.82,39953.58,2106.55,-70.87,2026-08-27T12:14:12.033Z
1787832852033-57084f2cd5b828,TATAPOWER,BUY,11,123.93,1363.23,124.35,0,2026-08-27T12:14:12.033Z
1787832852033-28b2aa26bb4298,SBIN,SELL,19,432.24,8212.56,430.3,36.86,2026-08-27T12:14:12.033Z
1787832852033-52f55a806c8508,BHARTIARTL,SELL,15,539.21,8088.15,542.3,-46.35,2026-08-27T12:14:12.033Z
1787832852033-198474273e8b68,JUBLFOOD,SELL,15,3105.62,46584.3,3082.52,346.5,2026-08-27T12:14:12.033Z
1787832852033-aebc5dccf59478,M&M,BUY,17,779.94,13258.98,778.12,0,2026-08-27T12:14:12.033Z
1787832852033-222394c9630a3,INFY,BUY,4,1553.07,6212.28,1552.8,0,2026-08-27T12:14:12.033Z
1787832852033-0c6d6e8dff2e4,WIPRO,SELL,12,575.27,6903.24,576.95,-20.16,2026-08-27T12:14:12.033Z
1787832852033-c7db3ce94571e,M&M,SELL,4,776.22,3104.88,777.89,-6.68,2026-08-27T12:14:12.033Z
1787832852033-ae78bf48fc6178,HINDUNILVR,BUY,7,2437.78,17064.46,2428.7,0,2026-08-27T12:14:12.033Z
1787832852033-bf94125ffbe0b,M&M,SELL,5,778.32,3891.6,777.89,2.15,2026-08-27T12:14:12.033Z
1787832852033-ac518e617acf08,HINDUNILVR,SELL,9,2432.26,21890.34,2427.55,42.39,2026-08-27T12:14:12.033Z
1787832852033-35485b948aec08,KPITTECH,BUY,14,266.01,3724.14,265.61,0,2026-08-27T12:14:12.033Z
1787832852033-fe8292a1f26b5,TATAPOWER,BUY,4,124.8,499.2,124.39,0,2026-08-27T12:14:12.033Z
1787832852033-91ec42df496918,ONGC,BUY,20,117.08,2341.6,116.54,0,2026-08-27T12:14:12.033Z
1787832852033-f9b8036b798bd8,RELIANCE,BUY,8,2116.58,16932.64,2106.55,0,2026-08-27T12:14:12.033Z
1787832852033-6c92148acb79b8,WIPRO,SELL,17,574.54,9767.18,576.95,-40.97,2026-08-27T12:14:12.033Z
1787832852033-7f23406d4d136,QUICKHEAL,BUY,1,309.39,309.39,309.61,0,2026-08-27T12:14:12.033Z
1787832852033-ca68c86cad5578,TATAPOWER,SELL,1,124.16,124.16,124.37,-0.21,2026-08-27T12:14:12.033Z
1787832852033-4890bd31f9611,HDFCBANK,SELL,3,1532.43,4597.29,1528.65,11.34,2026-08-27T12:14:12.033Z
1787832852033-549feeaf720d8,SGBMAY29,BUY,1,4734.12,4734.12,4714.14,0,2026-08-27T12:14:12.033Z
1787832852033-7ffb53989b43d,M&M,SELL,4,774.48,3097.92,777.89,-13.64,2026-08-27T12:14:12.033Z
1787832852033-ff358ce44559a,ONGC,BUY,1,116.94,116.94,116.3,0,2026-08-27T12:14:12.033Z
1787832852033-321ddc4df9b61,BHARTIARTL,SELL,16,541.44,8663.04,542.3,-13.76,2026-08-27T12:14:12.033Z
1787832852033-ae1a7a4556a588,KPITTECH,BUY,14,264.87,3708.18,265.49,0,2026-08-27T12:14:12.033Z
1787832852033-f315fd74bb2ff8,INFY,BUY,9,1556.72,14010.48,1552.78,0,2026-08-27T12:14:12.033Z
1787832852033-e37e2b4e13c848,RELIANCE,SELL,11,2102.35,23125.85,2102.73,-4.18,2026-08-27T12:14:12.033Z
1787832852033-261b62c9b2b1f8,EVEREADY,BUY,5,313.15,1565.75,313.85,0,2026-08-27T12:14:12.033Z
